"Date","Time","time_point","second_passed","minute_passed","minute_interval","sensor","temp_C","run"
2023-09-03,22H 10M 50S,83,820,13.6666666666667,13,"Temp3",24.57,4
2023-09-03,22H 11M 0S,84,830,13.8333333333333,13,"Temp1",24.609,4
2023-09-03,22H 11M 0S,84,830,13.8333333333333,13,"Temp2",24.406,4
2023-09-03,22H 11M 0S,84,830,13.8333333333333,13,"Temp3",24.609,4
2023-09-03,22H 11M 10S,85,840,14,14,"Temp1",24.656,4
2023-09-03,22H 11M 10S,85,840,14,14,"Temp2",24.445,4
2023-09-03,22H 11M 10S,85,840,14,14,"Temp3",24.656,4
2023-09-03,22H 11M 20S,86,850,14.1666666666667,14,"Temp1",24.703,4
2023-09-03,22H 11M 20S,86,850,14.1666666666667,14,"Temp2",24.477,4
2023-09-03,22H 11M 20S,86,850,14.1666666666667,14,"Temp3",24.695,4
2023-09-03,22H 11M 30S,87,860,14.3333333333333,14,"Temp1",24.742,4
2023-09-03,22H 11M 30S,87,860,14.3333333333333,14,"Temp2",24.531,4
2023-09-03,22H 11M 30S,87,860,14.3333333333333,14,"Temp3",24.734,4
2023-09-03,22H 11M 40S,88,870,14.5,14,"Temp1",24.781,4
2023-09-03,22H 11M 40S,88,870,14.5,14,"Temp2",24.563,4
2023-09-03,22H 11M 40S,88,870,14.5,14,"Temp3",24.781,4
2023-09-03,22H 11M 50S,89,880,14.6666666666667,14,"Temp1",24.828,4
2023-09-03,22H 11M 50S,89,880,14.6666666666667,14,"Temp2",24.602,4
2023-09-03,22H 11M 50S,89,880,14.6666666666667,14,"Temp3",24.82,4
2023-09-03,22H 12M 0S,90,890,14.8333333333333,14,"Temp1",24.875,4
2023-09-03,22H 12M 0S,90,890,14.8333333333333,14,"Temp2",24.648,4
2023-09-03,22H 12M 0S,90,890,14.8333333333333,14,"Temp3",24.859,4
2023-09-03,22H 12M 10S,91,900,15,15,"Temp1",24.914,4
2023-09-03,22H 12M 10S,91,900,15,15,"Temp2",24.695,4
2023-09-03,22H 12M 10S,91,900,15,15,"Temp3",24.898,4
2023-09-03,22H 12M 20S,92,910,15.1666666666667,15,"Temp1",24.961,4
2023-09-03,22H 12M 20S,92,910,15.1666666666667,15,"Temp2",24.727,4
2023-09-03,22H 12M 20S,92,910,15.1666666666667,15,"Temp3",24.938,4
2023-09-03,22H 12M 30S,93,920,15.3333333333333,15,"Temp1",25,4
2023-09-03,22H 12M 30S,93,920,15.3333333333333,15,"Temp2",24.773,4
2023-09-03,22H 12M 30S,93,920,15.3333333333333,15,"Temp3",24.977,4
2023-09-03,22H 12M 40S,94,930,15.5,15,"Temp1",25.047,4
2023-09-03,22H 12M 40S,94,930,15.5,15,"Temp2",24.82,4
2023-09-03,22H 12M 40S,94,930,15.5,15,"Temp3",25.023,4
2023-09-03,22H 12M 50S,95,940,15.6666666666667,15,"Temp1",25.086,4
2023-09-03,22H 12M 50S,95,940,15.6666666666667,15,"Temp2",24.859,4
2023-09-03,22H 12M 50S,95,940,15.6666666666667,15,"Temp3",25.07,4
2023-09-03,22H 13M 0S,96,950,15.8333333333333,15,"Temp1",25.125,4
2023-09-03,22H 13M 0S,96,950,15.8333333333333,15,"Temp2",24.898,4
2023-09-03,22H 13M 0S,96,950,15.8333333333333,15,"Temp3",25.109,4
2023-09-03,22H 13M 10S,97,960,16,16,"Temp1",25.172,4
2023-09-03,22H 13M 10S,97,960,16,16,"Temp2",24.938,4
2023-09-03,22H 13M 10S,97,960,16,16,"Temp3",25.156,4
2023-09-03,22H 13M 20S,98,970,16.1666666666667,16,"Temp1",25.211,4
2023-09-03,22H 13M 20S,98,970,16.1666666666667,16,"Temp2",24.984,4
2023-09-03,22H 13M 20S,98,970,16.1666666666667,16,"Temp3",25.203,4
2023-09-03,22H 13M 30S,99,980,16.3333333333333,16,"Temp1",25.258,4
2023-09-03,22H 13M 30S,99,980,16.3333333333333,16,"Temp2",25.031,4
2023-09-03,22H 13M 30S,99,980,16.3333333333333,16,"Temp3",25.25,4
2023-09-03,22H 13M 40S,100,990,16.5,16,"Temp1",25.305,4
2023-09-03,22H 13M 40S,100,990,16.5,16,"Temp2",25.07,4
2023-09-03,22H 13M 40S,100,990,16.5,16,"Temp3",25.289,4
2023-09-03,22H 13M 50S,101,1000,16.6666666666667,16,"Temp1",25.336,4
2023-09-03,22H 13M 50S,101,1000,16.6666666666667,16,"Temp2",25.117,4
2023-09-03,22H 13M 50S,101,1000,16.6666666666667,16,"Temp3",25.336,4
2023-09-03,22H 14M 0S,102,1010,16.8333333333333,16,"Temp1",25.375,4
2023-09-03,22H 14M 0S,102,1010,16.8333333333333,16,"Temp2",25.156,4
2023-09-03,22H 14M 0S,102,1010,16.8333333333333,16,"Temp3",25.383,4
2023-09-03,22H 14M 10S,103,1020,17,17,"Temp1",25.43,4
2023-09-03,22H 14M 10S,103,1020,17,17,"Temp2",25.203,4
2023-09-03,22H 14M 10S,103,1020,17,17,"Temp3",25.406,4
2023-09-03,22H 14M 20S,104,1030,17.1666666666667,17,"Temp1",25.477,4
2023-09-03,22H 14M 20S,104,1030,17.1666666666667,17,"Temp2",25.234,4
2023-09-03,22H 14M 20S,104,1030,17.1666666666667,17,"Temp3",25.461,4
2023-09-03,22H 14M 30S,105,1040,17.3333333333333,17,"Temp1",25.523,4
2023-09-03,22H 14M 30S,105,1040,17.3333333333333,17,"Temp2",25.273,4
2023-09-03,22H 14M 30S,105,1040,17.3333333333333,17,"Temp3",25.492,4
2023-09-03,22H 14M 40S,106,1050,17.5,17,"Temp1",25.563,4
2023-09-03,22H 14M 40S,106,1050,17.5,17,"Temp2",25.32,4
2023-09-03,22H 14M 40S,106,1050,17.5,17,"Temp3",25.539,4
2023-09-03,22H 14M 50S,107,1060,17.6666666666667,17,"Temp1",25.594,4
2023-09-03,22H 14M 50S,107,1060,17.6666666666667,17,"Temp2",25.367,4
2023-09-03,22H 14M 50S,107,1060,17.6666666666667,17,"Temp3",25.57,4
2023-09-03,22H 15M 0S,108,1070,17.8333333333333,17,"Temp1",25.641,4
2023-09-03,22H 15M 0S,108,1070,17.8333333333333,17,"Temp2",25.398,4
2023-09-03,22H 15M 0S,108,1070,17.8333333333333,17,"Temp3",25.609,4
2023-09-03,22H 15M 10S,109,1080,18,18,"Temp1",25.688,4
2023-09-03,22H 15M 10S,109,1080,18,18,"Temp2",25.445,4
2023-09-03,22H 15M 10S,109,1080,18,18,"Temp3",25.648,4
2023-09-03,22H 15M 20S,110,1090,18.1666666666667,18,"Temp1",25.727,4
2023-09-03,22H 15M 20S,110,1090,18.1666666666667,18,"Temp2",25.5,4
2023-09-03,22H 15M 20S,110,1090,18.1666666666667,18,"Temp3",25.688,4
2023-09-03,22H 15M 30S,111,1100,18.3333333333333,18,"Temp1",25.766,4
2023-09-03,22H 15M 30S,111,1100,18.3333333333333,18,"Temp2",25.539,4
2023-09-03,22H 15M 30S,111,1100,18.3333333333333,18,"Temp3",25.734,4
2023-09-03,22H 15M 40S,112,1110,18.5,18,"Temp1",25.797,4
2023-09-03,22H 15M 40S,112,1110,18.5,18,"Temp2",25.57,4
2023-09-03,22H 15M 40S,112,1110,18.5,18,"Temp3",25.766,4
2023-09-03,22H 15M 50S,113,1120,18.6666666666667,18,"Temp1",25.836,4
2023-09-03,22H 15M 50S,113,1120,18.6666666666667,18,"Temp2",25.617,4
2023-09-03,22H 15M 50S,113,1120,18.6666666666667,18,"Temp3",25.805,4
2023-09-03,22H 16M 0S,114,1130,18.8333333333333,18,"Temp1",25.875,4
2023-09-03,22H 16M 0S,114,1130,18.8333333333333,18,"Temp2",25.648,4
2023-09-03,22H 16M 0S,114,1130,18.8333333333333,18,"Temp3",25.844,4
2023-09-03,22H 16M 10S,115,1140,19,19,"Temp1",25.922,4
2023-09-03,22H 16M 10S,115,1140,19,19,"Temp2",25.695,4
2023-09-03,22H 16M 10S,115,1140,19,19,"Temp3",25.891,4
2023-09-03,22H 16M 20S,116,1150,19.1666666666667,19,"Temp1",25.961,4
2023-09-03,22H 16M 20S,116,1150,19.1666666666667,19,"Temp2",25.727,4
2023-09-03,22H 16M 20S,116,1150,19.1666666666667,19,"Temp3",25.945,4
2023-09-03,22H 16M 30S,117,1160,19.3333333333333,19,"Temp1",26.008,4
2023-09-03,22H 16M 30S,117,1160,19.3333333333333,19,"Temp2",25.773,4
2023-09-03,22H 16M 30S,117,1160,19.3333333333333,19,"Temp3",26.008,4
2023-09-03,22H 16M 40S,118,1170,19.5,19,"Temp1",26.047,4
2023-09-03,22H 16M 40S,118,1170,19.5,19,"Temp2",25.813,4
2023-09-03,22H 16M 40S,118,1170,19.5,19,"Temp3",26.055,4
2023-09-03,22H 16M 50S,119,1180,19.6666666666667,19,"Temp1",26.094,4
2023-09-03,22H 16M 50S,119,1180,19.6666666666667,19,"Temp2",25.867,4
2023-09-03,22H 16M 50S,119,1180,19.6666666666667,19,"Temp3",26.078,4
2023-09-03,22H 17M 0S,120,1190,19.8333333333333,19,"Temp1",26.141,4
2023-09-03,22H 17M 0S,120,1190,19.8333333333333,19,"Temp2",25.906,4
2023-09-03,22H 17M 0S,120,1190,19.8333333333333,19,"Temp3",26.102,4
2023-09-03,22H 17M 10S,121,1200,20,20,"Temp1",26.195,4
2023-09-03,22H 17M 10S,121,1200,20,20,"Temp2",25.945,4
2023-09-03,22H 17M 10S,121,1200,20,20,"Temp3",26.141,4
2023-09-03,22H 17M 20S,122,1210,20.1666666666667,20,"Temp1",26.234,4
2023-09-03,22H 17M 20S,122,1210,20.1666666666667,20,"Temp2",25.992,4
2023-09-03,22H 17M 20S,122,1210,20.1666666666667,20,"Temp3",26.172,4
2023-09-03,22H 17M 30S,123,1220,20.3333333333333,20,"Temp1",26.281,4
2023-09-03,22H 17M 30S,123,1220,20.3333333333333,20,"Temp2",26.039,4
2023-09-03,22H 17M 30S,123,1220,20.3333333333333,20,"Temp3",26.211,4
2023-09-03,22H 17M 40S,124,1230,20.5,20,"Temp1",26.32,4
2023-09-03,22H 17M 40S,124,1230,20.5,20,"Temp2",26.063,4
2023-09-03,22H 17M 40S,124,1230,20.5,20,"Temp3",26.242,4
2023-09-03,22H 17M 50S,125,1240,20.6666666666667,20,"Temp1",26.367,4
2023-09-03,22H 17M 50S,125,1240,20.6666666666667,20,"Temp2",26.109,4
2023-09-03,22H 17M 50S,125,1240,20.6666666666667,20,"Temp3",26.297,4
2023-09-03,22H 18M 0S,126,1250,20.8333333333333,20,"Temp1",26.406,4
2023-09-03,22H 18M 0S,126,1250,20.8333333333333,20,"Temp2",26.156,4
2023-09-03,22H 18M 0S,126,1250,20.8333333333333,20,"Temp3",26.344,4
2023-09-03,22H 18M 10S,127,1260,21,21,"Temp1",26.445,4
2023-09-03,22H 18M 10S,127,1260,21,21,"Temp2",26.203,4
2023-09-03,22H 18M 10S,127,1260,21,21,"Temp3",26.367,4
2023-09-03,22H 18M 20S,128,1270,21.1666666666667,21,"Temp1",26.477,4
2023-09-03,22H 18M 20S,128,1270,21.1666666666667,21,"Temp2",26.242,4
2023-09-03,22H 18M 20S,128,1270,21.1666666666667,21,"Temp3",26.391,4
2023-09-03,22H 18M 30S,129,1280,21.3333333333333,21,"Temp1",26.516,4
2023-09-03,22H 18M 30S,129,1280,21.3333333333333,21,"Temp2",26.281,4
2023-09-03,22H 18M 30S,129,1280,21.3333333333333,21,"Temp3",26.422,4
2023-09-03,22H 18M 40S,130,1290,21.5,21,"Temp1",26.555,4
2023-09-03,22H 18M 40S,130,1290,21.5,21,"Temp2",26.32,4
2023-09-03,22H 18M 40S,130,1290,21.5,21,"Temp3",26.461,4
2023-09-03,22H 18M 50S,131,1300,21.6666666666667,21,"Temp1",26.594,4
2023-09-03,22H 18M 50S,131,1300,21.6666666666667,21,"Temp2",26.359,4
2023-09-03,22H 18M 50S,131,1300,21.6666666666667,21,"Temp3",26.508,4
2023-09-03,22H 19M 0S,132,1310,21.8333333333333,21,"Temp1",26.633,4
2023-09-03,22H 19M 0S,132,1310,21.8333333333333,21,"Temp2",26.398,4
2023-09-03,22H 19M 0S,132,1310,21.8333333333333,21,"Temp3",26.586,4
2023-09-03,22H 19M 10S,133,1320,22,22,"Temp1",26.672,4
2023-09-03,22H 19M 10S,133,1320,22,22,"Temp2",26.438,4
2023-09-03,22H 19M 10S,133,1320,22,22,"Temp3",26.641,4
2023-09-03,22H 19M 20S,134,1330,22.1666666666667,22,"Temp1",26.711,4
2023-09-03,22H 19M 20S,134,1330,22.1666666666667,22,"Temp2",26.477,4
2023-09-03,22H 19M 20S,134,1330,22.1666666666667,22,"Temp3",26.664,4
2023-09-03,22H 19M 30S,135,1340,22.3333333333333,22,"Temp1",26.75,4
2023-09-03,22H 19M 30S,135,1340,22.3333333333333,22,"Temp2",26.516,4
2023-09-03,22H 19M 30S,135,1340,22.3333333333333,22,"Temp3",26.68,4
2023-09-03,22H 19M 40S,136,1350,22.5,22,"Temp1",26.805,4
2023-09-03,22H 19M 40S,136,1350,22.5,22,"Temp2",26.555,4
2023-09-03,22H 19M 40S,136,1350,22.5,22,"Temp3",26.719,4
2023-09-03,22H 19M 50S,137,1360,22.6666666666667,22,"Temp1",26.859,4
2023-09-03,22H 19M 50S,137,1360,22.6666666666667,22,"Temp2",26.594,4
2023-09-03,22H 19M 50S,137,1360,22.6666666666667,22,"Temp3",26.773,4
2023-09-03,22H 20M 0S,138,1370,22.8333333333333,22,"Temp1",26.906,4
2023-09-03,22H 20M 0S,138,1370,22.8333333333333,22,"Temp2",26.633,4
2023-09-03,22H 20M 0S,138,1370,22.8333333333333,22,"Temp3",26.852,4
2023-09-03,22H 20M 10S,139,1380,23,23,"Temp1",26.961,4
2023-09-03,22H 20M 10S,139,1380,23,23,"Temp2",26.68,4
2023-09-03,22H 20M 10S,139,1380,23,23,"Temp3",26.914,4
2023-09-03,22H 20M 20S,140,1390,23.1666666666667,23,"Temp1",27,4
2023-09-03,22H 20M 20S,140,1390,23.1666666666667,23,"Temp2",26.719,4
2023-09-03,22H 20M 20S,140,1390,23.1666666666667,23,"Temp3",26.945,4
2023-09-03,22H 20M 30S,141,1400,23.3333333333333,23,"Temp1",27.031,4
2023-09-03,22H 20M 30S,141,1400,23.3333333333333,23,"Temp2",26.766,4
2023-09-03,22H 20M 30S,141,1400,23.3333333333333,23,"Temp3",26.969,4
2023-09-03,22H 20M 40S,142,1410,23.5,23,"Temp1",27.063,4
2023-09-03,22H 20M 40S,142,1410,23.5,23,"Temp2",26.813,4
2023-09-03,22H 20M 40S,142,1410,23.5,23,"Temp3",26.984,4
2023-09-03,22H 20M 50S,143,1420,23.6666666666667,23,"Temp1",27.109,4
2023-09-03,22H 20M 50S,143,1420,23.6666666666667,23,"Temp2",26.852,4
2023-09-03,22H 20M 50S,143,1420,23.6666666666667,23,"Temp3",27.016,4
2023-09-03,22H 21M 0S,144,1430,23.8333333333333,23,"Temp1",27.148,4
2023-09-03,22H 21M 0S,144,1430,23.8333333333333,23,"Temp2",26.883,4
2023-09-03,22H 21M 0S,144,1430,23.8333333333333,23,"Temp3",27.055,4
2023-09-03,22H 21M 10S,145,1440,24,24,"Temp1",27.203,4
2023-09-03,22H 21M 10S,145,1440,24,24,"Temp2",26.93,4
2023-09-03,22H 21M 10S,145,1440,24,24,"Temp3",27.094,4
2023-09-03,22H 21M 20S,146,1450,24.1666666666667,24,"Temp1",27.227,4
2023-09-03,22H 21M 20S,146,1450,24.1666666666667,24,"Temp2",26.969,4
2023-09-03,22H 21M 20S,146,1450,24.1666666666667,24,"Temp3",27.133,4
2023-09-03,22H 21M 30S,147,1460,24.3333333333333,24,"Temp1",27.266,4
2023-09-03,22H 21M 30S,147,1460,24.3333333333333,24,"Temp2",27.016,4
2023-09-03,22H 21M 30S,147,1460,24.3333333333333,24,"Temp3",27.164,4
2023-09-03,22H 21M 40S,148,1470,24.5,24,"Temp1",27.305,4
2023-09-03,22H 21M 40S,148,1470,24.5,24,"Temp2",27.055,4
2023-09-03,22H 21M 40S,148,1470,24.5,24,"Temp3",27.195,4
2023-09-03,22H 21M 50S,149,1480,24.6666666666667,24,"Temp1",27.336,4
2023-09-03,22H 21M 50S,149,1480,24.6666666666667,24,"Temp2",27.086,4
2023-09-03,22H 21M 50S,149,1480,24.6666666666667,24,"Temp3",27.242,4
2023-09-03,22H 22M 0S,150,1490,24.8333333333333,24,"Temp1",27.375,4
2023-09-03,22H 22M 0S,150,1490,24.8333333333333,24,"Temp2",27.133,4
2023-09-03,22H 22M 0S,150,1490,24.8333333333333,24,"Temp3",27.273,4
2023-09-03,22H 22M 10S,151,1500,25,25,"Temp1",27.414,4
2023-09-03,22H 22M 10S,151,1500,25,25,"Temp2",27.172,4
2023-09-03,22H 22M 10S,151,1500,25,25,"Temp3",27.305,4
2023-09-03,22H 22M 20S,152,1510,25.1666666666667,25,"Temp1",27.453,4
2023-09-03,22H 22M 20S,152,1510,25.1666666666667,25,"Temp2",27.211,4
2023-09-03,22H 22M 20S,152,1510,25.1666666666667,25,"Temp3",27.352,4
2023-09-03,22H 22M 30S,153,1520,25.3333333333333,25,"Temp1",27.492,4
2023-09-03,22H 22M 30S,153,1520,25.3333333333333,25,"Temp2",27.242,4
2023-09-03,22H 22M 30S,153,1520,25.3333333333333,25,"Temp3",27.391,4
2023-09-03,22H 22M 40S,154,1530,25.5,25,"Temp1",27.539,4
2023-09-03,22H 22M 40S,154,1530,25.5,25,"Temp2",27.281,4
2023-09-03,22H 22M 40S,154,1530,25.5,25,"Temp3",27.422,4
2023-09-03,22H 22M 50S,155,1540,25.6666666666667,25,"Temp1",27.578,4
2023-09-03,22H 22M 50S,155,1540,25.6666666666667,25,"Temp2",27.328,4
2023-09-03,22H 22M 50S,155,1540,25.6666666666667,25,"Temp3",27.469,4
2023-09-03,22H 23M 0S,156,1550,25.8333333333333,25,"Temp1",27.625,4
2023-09-03,22H 23M 0S,156,1550,25.8333333333333,25,"Temp2",27.359,4
2023-09-03,22H 23M 0S,156,1550,25.8333333333333,25,"Temp3",27.5,4
2023-09-03,22H 23M 10S,157,1560,26,26,"Temp1",27.664,4
2023-09-03,22H 23M 10S,157,1560,26,26,"Temp2",27.406,4
2023-09-03,22H 23M 10S,157,1560,26,26,"Temp3",27.547,4
2023-09-03,22H 23M 20S,158,1570,26.1666666666667,26,"Temp1",27.703,4
2023-09-03,22H 23M 20S,158,1570,26.1666666666667,26,"Temp2",27.445,4
2023-09-03,22H 23M 20S,158,1570,26.1666666666667,26,"Temp3",27.578,4
2023-09-03,22H 23M 30S,159,1580,26.3333333333333,26,"Temp1",27.727,4
2023-09-03,22H 23M 30S,159,1580,26.3333333333333,26,"Temp2",27.492,4
2023-09-03,22H 23M 30S,159,1580,26.3333333333333,26,"Temp3",27.617,4
2023-09-03,22H 23M 40S,160,1590,26.5,26,"Temp1",27.781,4
2023-09-03,22H 23M 40S,160,1590,26.5,26,"Temp2",27.531,4
2023-09-03,22H 23M 40S,160,1590,26.5,26,"Temp3",27.656,4
2023-09-03,22H 23M 50S,161,1600,26.6666666666667,26,"Temp1",27.844,4
2023-09-03,22H 23M 50S,161,1600,26.6666666666667,26,"Temp2",27.57,4
2023-09-03,22H 23M 50S,161,1600,26.6666666666667,26,"Temp3",27.695,4
2023-09-03,22H 24M 0S,162,1610,26.8333333333333,26,"Temp1",27.875,4
2023-09-03,22H 24M 0S,162,1610,26.8333333333333,26,"Temp2",27.617,4
2023-09-03,22H 24M 0S,162,1610,26.8333333333333,26,"Temp3",27.734,4
2023-09-03,22H 24M 10S,163,1620,27,27,"Temp1",27.898,4
2023-09-03,22H 24M 10S,163,1620,27,27,"Temp2",27.656,4
2023-09-03,22H 24M 10S,163,1620,27,27,"Temp3",27.773,4
2023-09-03,22H 24M 20S,164,1630,27.1666666666667,27,"Temp1",27.938,4
2023-09-03,22H 24M 20S,164,1630,27.1666666666667,27,"Temp2",27.695,4
2023-09-03,22H 24M 20S,164,1630,27.1666666666667,27,"Temp3",27.813,4
2023-09-03,22H 24M 30S,165,1640,27.3333333333333,27,"Temp1",27.969,4
2023-09-03,22H 24M 30S,165,1640,27.3333333333333,27,"Temp2",27.734,4
2023-09-03,22H 24M 30S,165,1640,27.3333333333333,27,"Temp3",27.852,4
2023-09-03,22H 24M 40S,166,1650,27.5,27,"Temp1",28.016,4
2023-09-03,22H 24M 40S,166,1650,27.5,27,"Temp2",27.773,4
2023-09-03,22H 24M 40S,166,1650,27.5,27,"Temp3",27.891,4
2023-09-03,22H 24M 50S,167,1660,27.6666666666667,27,"Temp1",28.039,4
2023-09-03,22H 24M 50S,167,1660,27.6666666666667,27,"Temp2",27.813,4
2023-09-03,22H 24M 50S,167,1660,27.6666666666667,27,"Temp3",27.922,4
2023-09-03,22H 25M 0S,168,1670,27.8333333333333,27,"Temp1",28.078,4
2023-09-03,22H 25M 0S,168,1670,27.8333333333333,27,"Temp2",27.844,4
2023-09-03,22H 25M 0S,168,1670,27.8333333333333,27,"Temp3",27.969,4
2023-09-03,22H 25M 10S,169,1680,28,28,"Temp1",28.109,4
2023-09-03,22H 25M 10S,169,1680,28,28,"Temp2",27.891,4
2023-09-03,22H 25M 10S,169,1680,28,28,"Temp3",28.008,4
2023-09-03,22H 25M 20S,170,1690,28.1666666666667,28,"Temp1",28.164,4
2023-09-03,22H 25M 20S,170,1690,28.1666666666667,28,"Temp2",27.922,4
2023-09-03,22H 25M 20S,170,1690,28.1666666666667,28,"Temp3",28.039,4
2023-09-03,22H 25M 30S,171,1700,28.3333333333333,28,"Temp1",28.195,4
2023-09-03,22H 25M 30S,171,1700,28.3333333333333,28,"Temp2",27.961,4
2023-09-03,22H 25M 30S,171,1700,28.3333333333333,28,"Temp3",28.078,4
2023-09-03,22H 25M 40S,172,1710,28.5,28,"Temp1",28.234,4
2023-09-03,22H 25M 40S,172,1710,28.5,28,"Temp2",28,4
2023-09-03,22H 25M 40S,172,1710,28.5,28,"Temp3",28.117,4
2023-09-03,22H 25M 50S,173,1720,28.6666666666667,28,"Temp1",28.266,4
2023-09-03,22H 25M 50S,173,1720,28.6666666666667,28,"Temp2",28.039,4
2023-09-03,22H 25M 50S,173,1720,28.6666666666667,28,"Temp3",28.18,4
2023-09-03,22H 26M 0S,174,1730,28.8333333333333,28,"Temp1",28.305,4
2023-09-03,22H 26M 0S,174,1730,28.8333333333333,28,"Temp2",28.086,4
2023-09-03,22H 26M 0S,174,1730,28.8333333333333,28,"Temp3",28.219,4
2023-09-03,22H 26M 10S,175,1740,29,29,"Temp1",28.344,4
2023-09-03,22H 26M 10S,175,1740,29,29,"Temp2",28.117,4
2023-09-03,22H 26M 10S,175,1740,29,29,"Temp3",28.258,4
2023-09-03,22H 26M 20S,176,1750,29.1666666666667,29,"Temp1",28.383,4
2023-09-03,22H 26M 20S,176,1750,29.1666666666667,29,"Temp2",28.156,4
2023-09-03,22H 26M 20S,176,1750,29.1666666666667,29,"Temp3",28.297,4
2023-09-03,22H 26M 30S,177,1760,29.3333333333333,29,"Temp1",28.422,4
2023-09-03,22H 26M 30S,177,1760,29.3333333333333,29,"Temp2",28.195,4
2023-09-03,22H 26M 30S,177,1760,29.3333333333333,29,"Temp3",28.336,4
2023-09-03,22H 26M 40S,178,1770,29.5,29,"Temp1",28.477,4
2023-09-03,22H 26M 40S,178,1770,29.5,29,"Temp2",28.234,4
2023-09-03,22H 26M 40S,178,1770,29.5,29,"Temp3",28.375,4
2023-09-03,22H 26M 50S,179,1780,29.6666666666667,29,"Temp1",28.531,4
2023-09-03,22H 26M 50S,179,1780,29.6666666666667,29,"Temp2",28.273,4
2023-09-03,22H 26M 50S,179,1780,29.6666666666667,29,"Temp3",28.406,4
2023-09-03,22H 27M 0S,180,1790,29.8333333333333,29,"Temp1",28.57,4
2023-09-03,22H 27M 0S,180,1790,29.8333333333333,29,"Temp2",28.305,4
2023-09-03,22H 27M 0S,180,1790,29.8333333333333,29,"Temp3",28.453,4
2023-09-03,22H 27M 10S,181,1800,30,30,"Temp1",28.602,4
2023-09-03,22H 27M 10S,181,1800,30,30,"Temp2",28.344,4
2023-09-03,22H 27M 10S,181,1800,30,30,"Temp3",28.492,4
2023-09-03,22H 27M 20S,182,1810,30.1666666666667,30,"Temp1",28.633,4
2023-09-03,22H 27M 20S,182,1810,30.1666666666667,30,"Temp2",28.383,4
2023-09-03,22H 27M 20S,182,1810,30.1666666666667,30,"Temp3",28.531,4
2023-09-03,22H 27M 30S,183,1820,30.3333333333333,30,"Temp1",28.688,4
2023-09-03,22H 27M 30S,183,1820,30.3333333333333,30,"Temp2",28.422,4
2023-09-03,22H 27M 30S,183,1820,30.3333333333333,30,"Temp3",28.578,4
2023-09-03,22H 27M 40S,184,1830,30.5,30,"Temp1",28.734,4
2023-09-03,22H 27M 40S,184,1830,30.5,30,"Temp2",28.461,4
2023-09-03,22H 27M 40S,184,1830,30.5,30,"Temp3",28.617,4
2023-09-03,22H 27M 50S,185,1840,30.6666666666667,30,"Temp1",28.75,4
2023-09-03,22H 27M 50S,185,1840,30.6666666666667,30,"Temp2",28.5,4
2023-09-03,22H 27M 50S,185,1840,30.6666666666667,30,"Temp3",28.656,4
2023-09-03,22H 28M 0S,186,1850,30.8333333333333,30,"Temp1",28.781,4
2023-09-03,22H 28M 0S,186,1850,30.8333333333333,30,"Temp2",28.539,4
2023-09-03,22H 28M 0S,186,1850,30.8333333333333,30,"Temp3",28.688,4
2023-09-03,22H 28M 10S,187,1860,31,31,"Temp1",28.82,4
2023-09-03,22H 28M 10S,187,1860,31,31,"Temp2",28.578,4
2023-09-03,22H 28M 10S,187,1860,31,31,"Temp3",28.734,4
2023-09-03,22H 28M 20S,188,1870,31.1666666666667,31,"Temp1",28.859,4
2023-09-03,22H 28M 20S,188,1870,31.1666666666667,31,"Temp2",28.617,4
2023-09-03,22H 28M 20S,188,1870,31.1666666666667,31,"Temp3",28.781,4
2023-09-03,22H 28M 30S,189,1880,31.3333333333333,31,"Temp1",28.898,4
2023-09-03,22H 28M 30S,189,1880,31.3333333333333,31,"Temp2",28.656,4
2023-09-03,22H 28M 30S,189,1880,31.3333333333333,31,"Temp3",28.828,4
2023-09-03,22H 28M 40S,190,1890,31.5,31,"Temp1",28.93,4
2023-09-03,22H 28M 40S,190,1890,31.5,31,"Temp2",28.703,4
2023-09-03,22H 28M 40S,190,1890,31.5,31,"Temp3",28.867,4
2023-09-03,22H 28M 50S,191,1900,31.6666666666667,31,"Temp1",28.961,4
2023-09-03,22H 28M 50S,191,1900,31.6666666666667,31,"Temp2",28.742,4
2023-09-03,22H 28M 50S,191,1900,31.6666666666667,31,"Temp3",28.898,4
2023-09-03,22H 29M 0S,192,1910,31.8333333333333,31,"Temp1",29,4
2023-09-03,22H 29M 0S,192,1910,31.8333333333333,31,"Temp2",28.781,4
2023-09-03,22H 29M 0S,192,1910,31.8333333333333,31,"Temp3",28.922,4
2023-09-03,22H 29M 10S,193,1920,32,32,"Temp1",29.031,4
2023-09-03,22H 29M 10S,193,1920,32,32,"Temp2",28.836,4
2023-09-03,22H 29M 10S,193,1920,32,32,"Temp3",28.961,4
2023-09-03,22H 29M 20S,194,1930,32.1666666666667,32,"Temp1",29.063,4
2023-09-03,22H 29M 20S,194,1930,32.1666666666667,32,"Temp2",28.883,4
2023-09-03,22H 29M 20S,194,1930,32.1666666666667,32,"Temp3",29,4
2023-09-03,22H 29M 30S,195,1940,32.3333333333333,32,"Temp1",29.102,4
2023-09-03,22H 29M 30S,195,1940,32.3333333333333,32,"Temp2",28.938,4
2023-09-03,22H 29M 30S,195,1940,32.3333333333333,32,"Temp3",29.055,4
2023-09-03,22H 29M 40S,196,1950,32.5,32,"Temp1",29.156,4
2023-09-03,22H 29M 40S,196,1950,32.5,32,"Temp2",28.984,4
