Date UTC, Time UTC, Temp1 *C, Temp2 *C, Temp3 *C
2023/8/1, 20:35:10, 27.367, 27.344, 27.164
2023/8/1, 20:35:20, 27.406, 27.383, 27.203
2023/8/1, 20:35:30, 27.445, 27.422, 27.250
2023/8/1, 20:35:40, 27.492, 27.453, 27.289
2023/8/1, 20:35:50, 27.531, 27.500, 27.328
2023/8/1, 20:36:0, 27.570, 27.539, 27.367
2023/8/1, 20:36:10, 27.609, 27.578, 27.406
2023/8/1, 20:36:20, 27.648, 27.609, 27.453
2023/8/1, 20:36:30, 27.688, 27.656, 27.492
2023/8/1, 20:36:40, 27.734, 27.688, 27.531
2023/8/1, 20:36:50, 27.773, 27.719, 27.570
2023/8/1, 20:37:0, 27.813, 27.773, 27.609
2023/8/1, 20:37:10, 27.852, 27.828, 27.656
2023/8/1, 20:37:20, 27.891, 27.859, 27.695
2023/8/1, 20:37:30, 27.938, 27.898, 27.734
2023/8/1, 20:37:40, 27.977, 27.938, 27.781
2023/8/1, 20:37:50, 28.023, 27.992, 27.820
2023/8/1, 20:38:0, 28.055, 28.023, 27.859
2023/8/1, 20:38:10, 28.102, 28.063, 27.891
2023/8/1, 20:38:20, 28.141, 28.094, 27.945
2023/8/1, 20:38:30, 28.188, 28.148, 27.977
2023/8/1, 20:38:40, 28.219, 28.195, 28.016
2023/8/1, 20:38:50, 28.266, 28.227, 28.055
2023/8/1, 20:39:0, 28.305, 28.266, 28.094
2023/8/1, 20:39:10, 28.336, 28.313, 28.133
2023/8/1, 20:39:20, 28.383, 28.352, 28.172
2023/8/1, 20:39:30, 28.422, 28.383, 28.219
2023/8/1, 20:39:40, 28.453, 28.422, 28.250
2023/8/1, 20:39:50, 28.500, 28.461, 28.297
2023/8/1, 20:40:0, 28.531, 28.500, 28.336
2023/8/1, 20:40:10, 28.578, 28.539, 28.367
2023/8/1, 20:40:20, 28.617, 28.578, 28.406
2023/8/1, 20:40:30, 28.648, 28.609, 28.453
2023/8/1, 20:40:40, 28.695, 28.656, 28.484
2023/8/1, 20:40:50, 28.734, 28.703, 28.523
2023/8/1, 20:41:0, 28.766, 28.734, 28.563
2023/8/1, 20:41:10, 28.813, 28.773, 28.602
2023/8/1, 20:41:20, 28.852, 28.813, 28.641
2023/8/1, 20:41:30, 28.891, 28.852, 28.672
2023/8/1, 20:41:40, 28.930, 28.883, 28.719
2023/8/1, 20:41:50, 28.969, 28.930, 28.758
2023/8/1, 20:42:0, 29.016, 28.977, 28.797
2023/8/1, 20:42:10, 29.055, 29.008, 28.836
2023/8/1, 20:42:20, 29.086, 29.055, 28.875
2023/8/1, 20:42:30, 29.125, 29.094, 28.906
2023/8/1, 20:42:40, 29.164, 29.125, 28.953
2023/8/1, 20:42:50, 29.203, 29.164, 28.992
2023/8/1, 20:43:0, 29.242, 29.211, 29.031
2023/8/1, 20:43:10, 29.281, 29.258, 29.070
2023/8/1, 20:43:20, 29.328, 29.289, 29.117
2023/8/1, 20:43:30, 29.359, 29.320, 29.148
2023/8/1, 20:43:40, 29.398, 29.359, 29.195
2023/8/1, 20:43:50, 29.445, 29.406, 29.227
2023/8/1, 20:44:0, 29.484, 29.430, 29.266
2023/8/1, 20:44:10, 29.516, 29.477, 29.297
2023/8/1, 20:44:20, 29.563, 29.523, 29.336
2023/8/1, 20:44:30, 29.602, 29.570, 29.383
2023/8/1, 20:44:40, 29.633, 29.609, 29.414
2023/8/1, 20:44:50, 29.672, 29.633, 29.453
2023/8/1, 20:45:0, 29.711, 29.680, 29.508
2023/8/1, 20:45:10, 29.750, 29.719, 29.547
2023/8/1, 20:45:20, 29.789, 29.750, 29.578
2023/8/1, 20:45:30, 29.836, 29.789, 29.617
2023/8/1, 20:45:40, 29.867, 29.828, 29.656
2023/8/1, 20:45:50, 29.914, 29.859, 29.695
2023/8/1, 20:46:0, 29.938, 29.906, 29.734
2023/8/1, 20:46:10, 29.984, 29.945, 29.773
2023/8/1, 20:46:20, 30.023, 29.977, 29.805
2023/8/1, 20:46:30, 30.063, 30.023, 29.852
2023/8/1, 20:46:40, 30.102, 30.070, 29.883
2023/8/1, 20:46:50, 30.133, 30.102, 29.922
2023/8/1, 20:47:0, 30.180, 30.141, 29.961
2023/8/1, 20:47:10, 30.211, 30.172, 30.000
2023/8/1, 20:47:20, 30.258, 30.211, 30.031
2023/8/1, 20:47:30, 30.297, 30.250, 30.086
2023/8/1, 20:47:40, 30.336, 30.289, 30.117
2023/8/1, 20:47:50, 30.375, 30.336, 30.164
2023/8/1, 20:48:0, 30.414, 30.359, 30.203
2023/8/1, 20:48:10, 30.453, 30.398, 30.242
2023/8/1, 20:48:20, 30.492, 30.438, 30.281
2023/8/1, 20:48:30, 30.531, 30.469, 30.320
2023/8/1, 20:48:40, 30.563, 30.492, 30.359
2023/8/1, 20:48:50, 30.602, 30.539, 30.398
2023/8/1, 20:49:0, 30.648, 30.594, 30.438
2023/8/1, 20:49:10, 30.680, 30.633, 30.469
2023/8/1, 20:49:20, 30.719, 30.672, 30.516
2023/8/1, 20:49:30, 30.758, 30.711, 30.555
2023/8/1, 20:49:40, 30.789, 30.758, 30.602
2023/8/1, 20:49:50, 30.836, 30.789, 30.633
2023/8/1, 20:50:0, 30.875, 30.828, 30.672
2023/8/1, 20:50:10, 30.914, 30.875, 30.711
2023/8/1, 20:50:20, 30.953, 30.906, 30.742
2023/8/1, 20:50:30, 30.992, 30.938, 30.789
2023/8/1, 20:50:40, 31.023, 30.977, 30.844
2023/8/1, 20:50:50, 31.063, 31.008, 30.875
2023/8/1, 20:51:0, 31.102, 31.039, 30.914
2023/8/1, 20:51:10, 31.141, 31.086, 30.945
2023/8/1, 20:51:20, 31.180, 31.117, 30.984
2023/8/1, 20:51:30, 31.219, 31.156, 31.023
2023/8/1, 20:51:40, 31.250, 31.195, 31.070
2023/8/1, 20:51:50, 31.297, 31.227, 31.109
2023/8/1, 20:52:0, 31.336, 31.266, 31.141
2023/8/1, 20:52:10, 31.375, 31.313, 31.180
2023/8/1, 20:52:20, 31.414, 31.352, 31.219
2023/8/1, 20:52:30, 31.445, 31.391, 31.258
2023/8/1, 20:52:40, 31.492, 31.430, 31.289
2023/8/1, 20:52:50, 31.523, 31.469, 31.328
2023/8/1, 20:53:0, 31.570, 31.508, 31.367
2023/8/1, 20:53:10, 31.602, 31.555, 31.406
2023/8/1, 20:53:20, 31.641, 31.586, 31.438
2023/8/1, 20:53:30, 31.680, 31.625, 31.484
2023/8/1, 20:53:40, 31.719, 31.672, 31.523
2023/8/1, 20:53:50, 31.750, 31.703, 31.563
2023/8/1, 20:54:0, 31.789, 31.742, 31.594
2023/8/1, 20:54:10, 31.836, 31.781, 31.633
2023/8/1, 20:54:20, 31.859, 31.820, 31.672
2023/8/1, 20:54:30, 31.906, 31.859, 31.703
2023/8/1, 20:54:40, 31.945, 31.898, 31.750
2023/8/1, 20:54:50, 31.977, 31.938, 31.773
2023/8/1, 20:55:0, 32.016, 31.977, 31.828
2023/8/1, 20:55:10, 32.055, 32.016, 31.859
2023/8/1, 20:55:20, 32.070, 32.008, 31.992
2023/8/1, 20:55:30, 32.133, 32.031, 32.016
2023/8/1, 20:55:40, 32.188, 32.055, 32.039
2023/8/1, 20:55:50, 32.234, 32.078, 32.070
2023/8/1, 20:56:0, 32.273, 32.117, 32.109
2023/8/1, 20:56:10, 32.305, 32.141, 32.141
2023/8/1, 20:56:20, 32.344, 32.188, 32.172
2023/8/1, 20:56:30, 32.375, 32.227, 32.203
2023/8/1, 20:56:40, 32.406, 32.266, 32.227
2023/8/1, 20:56:50, 32.445, 32.305, 32.266
2023/8/1, 20:57:0, 32.484, 32.344, 32.305
2023/8/1, 20:57:10, 32.516, 32.383, 32.352
