Date UTC, Time UTC, Temp1 *C, Temp2 *C, Temp3 *C
2023/10/10, 21:18:50, 28.297, 27.930, 28.094
2023/10/10, 21:19:0, 28.336, 27.977, 28.133
2023/10/10, 21:19:10, 28.375, 28.016, 28.172
2023/10/10, 21:19:20, 28.414, 28.055, 28.219
2023/10/10, 21:19:30, 28.453, 28.102, 28.258
2023/10/10, 21:19:40, 28.500, 28.148, 28.297
2023/10/10, 21:19:50, 28.539, 28.195, 28.336
2023/10/10, 21:20:0, 28.570, 28.250, 28.367
2023/10/10, 21:20:10, 28.617, 28.305, 28.422
2023/10/10, 21:20:20, 28.648, 28.352, 28.453
2023/10/10, 21:20:30, 28.695, 28.398, 28.492
2023/10/10, 21:20:40, 28.734, 28.445, 28.531
2023/10/10, 21:20:50, 28.773, 28.492, 28.570
2023/10/10, 21:21:0, 28.828, 28.531, 28.609
2023/10/10, 21:21:10, 28.859, 28.570, 28.648
2023/10/10, 21:21:20, 28.898, 28.617, 28.688
2023/10/10, 21:21:30, 28.938, 28.664, 28.727
2023/10/10, 21:21:40, 28.977, 28.703, 28.773
2023/10/10, 21:21:50, 29.016, 28.742, 28.813
2023/10/10, 21:22:0, 29.055, 28.781, 28.852
2023/10/10, 21:22:10, 29.094, 28.828, 28.898
2023/10/10, 21:22:20, 29.133, 28.867, 28.930
2023/10/10, 21:22:30, 29.180, 28.906, 28.977
2023/10/10, 21:22:40, 29.219, 28.945, 29.016
2023/10/10, 21:22:50, 29.258, 28.984, 29.055
2023/10/10, 21:23:0, 29.297, 29.023, 29.086
2023/10/10, 21:23:10, 29.336, 29.063, 29.125
2023/10/10, 21:23:20, 29.375, 29.102, 29.172
2023/10/10, 21:23:30, 29.406, 29.148, 29.211
2023/10/10, 21:23:40, 29.445, 29.188, 29.242
2023/10/10, 21:23:50, 29.492, 29.227, 29.281
2023/10/10, 21:24:0, 29.531, 29.266, 29.328
2023/10/10, 21:24:10, 29.570, 29.313, 29.367
2023/10/10, 21:24:20, 29.609, 29.344, 29.406
2023/10/10, 21:24:30, 29.641, 29.391, 29.445
2023/10/10, 21:24:40, 29.688, 29.422, 29.492
2023/10/10, 21:24:50, 29.727, 29.469, 29.523
2023/10/10, 21:25:0, 29.766, 29.516, 29.570
2023/10/10, 21:25:10, 29.813, 29.555, 29.609
2023/10/10, 21:25:20, 29.844, 29.594, 29.641
2023/10/10, 21:25:30, 29.891, 29.633, 29.680
2023/10/10, 21:25:40, 29.922, 29.672, 29.719
2023/10/10, 21:25:50, 29.961, 29.719, 29.758
2023/10/10, 21:26:0, 30.008, 29.750, 29.805
2023/10/10, 21:26:10, 30.039, 29.789, 29.844
2023/10/10, 21:26:20, 30.078, 29.828, 29.883
2023/10/10, 21:26:30, 30.109, 29.875, 29.922
2023/10/10, 21:26:40, 30.156, 29.898, 29.961
2023/10/10, 21:26:50, 30.195, 29.945, 30.008
2023/10/10, 21:27:0, 30.234, 29.992, 30.039
2023/10/10, 21:27:10, 30.266, 30.031, 30.078
2023/10/10, 21:27:20, 30.313, 30.070, 30.117
2023/10/10, 21:27:30, 30.344, 30.109, 30.156
2023/10/10, 21:27:40, 30.383, 30.164, 30.195
2023/10/10, 21:27:50, 30.422, 30.203, 30.242
2023/10/10, 21:28:0, 30.461, 30.234, 30.273
2023/10/10, 21:28:10, 30.508, 30.273, 30.320
2023/10/10, 21:28:20, 30.547, 30.313, 30.359
2023/10/10, 21:28:30, 30.578, 30.359, 30.398
2023/10/10, 21:28:40, 30.617, 30.398, 30.438
2023/10/10, 21:28:50, 30.664, 30.438, 30.484
2023/10/10, 21:29:0, 30.688, 30.477, 30.516
2023/10/10, 21:29:10, 30.734, 30.516, 30.555
2023/10/10, 21:29:20, 30.773, 30.555, 30.602
2023/10/10, 21:29:30, 30.813, 30.594, 30.641
2023/10/10, 21:29:40, 30.852, 30.641, 30.680
